title,text,stars,publishedAtDate,likesCount,platform
Pantai Ulee Lheue,"Nongkrong di sekitar Ulee Lheue Beach, keren pemandangannya, lautnya bersih.",5,07/07/2025 09:41,0,Google Maps
Pantai Alue Naga,"Pantai Tenang dengan Pesona Muara dan Senja Terbaik
Pantai Alue Naga punya daya tarik yang berbeda dibandingkan pantai-pantai lain di sekitar Banda Aceh. Jika Anda mencari tempat yang tidak terlalu ramai dan ingin menikmati suasana yang lebih ""raw"" serta tenang, di sini tempatnya.

Beberapa poin yang membuat pantai ini layak dikunjungi:
* Keunikan Muara: Pertemuan antara air sungai dan air laut memberikan pemandangan yang unik. Area bebatuan penahan ombak di sini sangat ikonik dan sering menjadi spot favorit untuk memancing.
* Golden Hour: Salah satu lokasi terbaik di Banda Aceh untuk menikmati sunset.  Cahaya matahari yang memantul di area tambak dan muara memberikan gradasi warna yang luar biasa cantik.
* Akses Mudah: Jalannya sudah bagus dan sangat nyaman untuk diakses, baik menggunakan kendaraan bermotor maupun bagi yang suka bersepeda sore dari pusat kota.
* Suasana Lokal: Jauh dari hiruk-pikuk komersial yang berlebihan. Sangat cocok untuk sekadar duduk santai, *healing* sejenak, atau jalan-jalan santai di sepanjang garis pantai.
Tips: Datanglah sekitar jam 5 sore agar bisa menikmati angin laut yang sejuk sambil menunggu matahari terbenam. Jangan lupa membawa kamera karena setiap sudutnya sangat estetik!",5,06/05/2026 09:20,0,Google Maps
Pantai Alue Naga,"Biaya masuk 3 ribu untuk 1 sepeda motor. Kalau tidak mau bayar biaya masuk, bisa duduk di pinggir-pinggir jalan masuk ke alue naganya. Indah bisa lihat sunset, bawa jajan dari luar, tempatnya asik untuk duduk sama teman, pasangan dan keluarga. Batas di sini sampai magrib, biasanya kalau udah magrib ada abang"" yang datang menghampiri suruh pulang.",5,04/01/2026 14:12,0,Google Maps
Pantai Alue Naga,Pantai alue naga terletak pas diujung pulau sumatra dengan pemandangan langsung samudra hindia. Kawasan ini masih relatif alami dengan hamparan pasir yang sangat halus dan pemandangan yang sangat indah. Kalau sore hari selalu ramai dengan banyak pengunjung.,4,15/07/2025 13:14,0,Google Maps
Pantai Alue Naga,Alu naga,4,02/01/2025 11:18,0,Google Maps
Pantai Alue Naga,"Tempat pantai nya luas dari pinggiran pantai, udaranya sejuk, pemandangan laut nya bagus",4,10/10/2024 15:15,0,Google Maps
Pantai Alue Naga,"Good beach ,just common local holiday or relaxing",4,28/08/2024 09:25,0,Google Maps
Pantai Alue Naga,"Pemandangan yg punya 2 sisi, kanalnya dan pantainta ditambah lg suasana saat perahu nelayan kembali dari laut sambil membawa ikan segar utk dijual",4,20/09/2023 20:00,0,Google Maps
Pantai Alue Naga,Sunset terbaik yg dekat dengam kota Banda Aceh. Jam kunjungan hanya sampai jam 18:15....mohon dijaga syariat Islamnya bagi pasangan yg belum halal.,5,20/02/2023 20:07,0,Google Maps
Pantai Alue Naga,"Pemandangan yang elok di seberang laut Pulau Sabang.
Spot pancing dan pantai dengan black sand yang memberikan panorama lain bagi penikmat pantai. Saksi bisu Tsunami 2004.",3,10/12/2022 22:40,0,Google Maps
Pantai Alue Naga,Brasa pantai pribadi,5,24/11/2022 20:37,0,Google Maps
Pantai Alue Naga,Salah satu tempat wisata pantai di kota banda aceh.... Yang bisa dikunjungi buat keluarga... Menuju pantai ini Jalan yg kurang bagus... Semoga Jalan nya secepatnya di perbaiki...,4,22/10/2022 21:50,4,Google Maps
Pantai Alue Naga,"Pantainya bersih tapi ada beberapa tempat yang masih harus diperhatikan lagi karena sampah. Tersedia pondok-pondok kecil untuk istirahat bareng keluarga, teman dsb. Tersedia pula wilayah untuk outbound",4,24/09/2022 09:29,1,Google Maps
Pantai Alue Naga,"Banyak spot menarik dan natural di pantai ini, ini bisa jadi salah satu objek wisata yg ramai pengunjung kalau saja dikelola dengan baik.",4,09/06/2022 18:17,0,Google Maps
Pantai Alue Naga,Tempat bersantai.,4,30/05/2022 13:13,1,Google Maps
Pantai Alue Naga,"Pantai yang dulu pernah di terjang sunami , kini indah dan cantik . Air laut yang bening . Dan keramah tamahan warga Banda Aceh .",5,26/04/2022 20:45,0,Google Maps
Pantai Alue Naga,Pantai Terdekat Di Kota Banda Aceh. Ada warung yg menjual rujak Aceh dan kopi Aceh,5,16/03/2022 06:24,0,Google Maps
Pantai Alue Naga,"Utk lepas penat habis kerja , lumayan ni, jng lupa bawak jajanan biar ada cemilan sebab kurang jajanan di daerah itu",4,02/02/2022 10:24,0,Google Maps
Pantai Alue Naga,Mantap buat santai,5,28/12/2021 13:54,0,Google Maps
Pantai Alue Naga,Wisata sekitaran rukoh,4,21/12/2021 18:59,0,Google Maps
Pantai Alue Naga,????,5,02/12/2021 05:05,0,Google Maps
Pantai Alue Naga,Bagus... sayang akses jalan kurang bagus dan kurang bersih,4,28/11/2021 18:07,0,Google Maps
Pantai Alue Naga,Ada bnyk sampah ranting.. So far bagus view nya. ??,4,07/11/2021 16:46,0,Google Maps
Pantai Alue Naga,"Bagi anda dan keluarga yang ingin mengujungi pantai alue naga, kini sudah tersedia pondok pondok atau gazobo kecil untuk bersantai sembil makan siang.
Terdapat beberapa pedagang yang menjual makanan dan minuman, anda tinggal memesanya saja.
Untuk tiket masuk sangatngatlah murah.... Hanya 5000.
Anda juga dapat membawa pancing sembari menggu, menemani keluarga berlibur sambil mandi di pantai.
Kita juga dapat melihat langsung pulau sabang, serta pulau beras dan pualu nasi.
Bagi pengelola agar jalan masuknya dari jembatan hingga pantai dapat ditimbun atau di aspal agar pengunjung lebih nyaman.
Untuk kamar mandi umumnya tolong ditambahkan bak tampung yang besar agar tidak kehabisan air.
Pantai alue naga tutup jam 6:30 sore.",5,24/10/2021 17:37,1,Google Maps
Pantai Alue Naga,"Tempat berlabuhnya nelayan pencari ikan, kelihatan kumuh jika lautnya sedang surut",4,10/10/2021 08:13,0,Google Maps
Pantai Alue Naga,Sebenarnya viewnya bagus cma mash byk sampah. Perlu ada penanganan dr pemda untuk menjadikan tempat ini wisata yang lebih baik,4,19/09/2021 22:33,0,Google Maps
Pantai Alue Naga,"Salah satu pantai yg berlokasi di kota Banda Aceh..
Biasa dikunjungi warga sekitar pada sore hari",5,19/09/2021 15:17,0,Google Maps
Pantai Alue Naga,Beautiful sunset,4,07/08/2021 14:05,1,Google Maps
Pantai Alue Naga,"Biaya masuk 3000 (walaupun kadang ga diminta, tapi siapin aja).
banyak sampah kayu, tapi di bibir pantainya bersih.
Lumayan sepi, enak buat olahraga atau buat menyendiri.",5,04/07/2021 09:36,0,Google Maps
Pantai Alue Naga,"Selain tempat mata pencarian nelayan, kawasan pantai Alue Naga agak cocok untuk kegiatan wisata keluarga, didukung dengan adanya pohon-pohon dan tempat yang lumayan luas untuk bersantai bersama keluarga. Tempat ini juga menjadi kawasan penelitian yang dilakukan mahasiswa untuk praktikum lapangan mengenai ekologi perairan dan lain sebagainya, sehingga pantai ini multifungsi.",3,20/04/2021 12:03,0,Google Maps
Pantai Alue Naga,Sangat sangat menakjubkan,5,10/04/2021 10:37,0,Google Maps
Pantai Alue Naga,Masih sangat minim untuk semua fasilitas yang seharusnya ada di kawasan  wisata pantai.,2,03/04/2021 23:10,0,Google Maps
Pantai Alue Naga,Tempat wisata yang bersih dan nyaman dijangkau,5,02/04/2021 16:38,0,Google Maps
Pantai Alue Naga,"Kalo sore-sore anginnya kencaaaang. Sayang sekali pantainya kotor sekali, ada banyak sampahnya.",5,13/03/2021 17:20,0,Google Maps
Pantai Alue Naga,"Cuma pantai. Tidak bnykbyg dpt dilihat disini.
Bisa duduk bersantai santai. Dan berswafoto",3,25/01/2021 18:10,0,Google Maps
Pantai Alue Naga,Sebuah kawasan pantai yg indah berbatasan dgn sungai lengkap dgn  muara juga lintasan pasir yg panjang menjadikan tempat ini bagus juga utk test ride motor trail..,3,21/01/2021 20:27,0,Google Maps
Pantai Alue Naga,sering2 ke sini tempat nya bagus lo,5,29/12/2020 20:31,0,Google Maps
Pantai Alue Naga,"Pantai ini terletak didesa alue naga kecamatan syiah kuala kota banda aceh.kalau mau kepantai ini sesampainya kita dijembatan alunaga kita masuk ke jembatan yaitu belok kiri.kemudian keluar jembatan yaitu belok kanan.nah selanjutnya anda lurus saja sekitar 200 meter menuju spot pantai yang dituju.pantai ini sangat bagus untuk menikmati sunset yang muncul diupuk barat.pantainya luas dan nyaman buat nongkrong sore hari.pasir pantainya halus berwarna kecoklatan.pantainya sangat luas.sangat cocok untuk wisata bersama anak - anak disore hari untuk berlari - lari dan bermain pasir.dibelakang pantai ini banyak berdiri cafe - cafe kecil sederhana yabg menjual jajanan sederhana seperti bakso goreng,gorengan,minuman dingin dan lain - lain.disebelah kanan pantai ini berdiri konstruksi jeti/penahan ombak yang dibangun sekitar tahun 2008 atau 2009.di jeti ini juga cocok banget duduk - duduk sambil menunggu sunset bersama teman atau pasangan anda.diwaktu magrib para penjual jajanan dan cefe - cafe kecil yang ada dipantai ini mulai menutup cafenya dan beranjak untuk pulang.untuk air lautnya tidak direkomendasikan untuk mandi atau berenang.karena didasar lautnya untuk pijakan kaki kita kondisi dasar airnya labil dan pasirnya bergeser ketika tetsapu ombak.",5,28/12/2020 19:50,4,Google Maps
Pantai Alue Naga,"Tempanya bagus, nyaman, kerenlah pokoknya...",4,09/12/2020 07:03,0,Google Maps
Pantai Alue Naga,"Nyaman banget untuk bersantai, teduh, adem",5,07/12/2020 23:55,1,Google Maps
Pantai Alue Naga,"Pantai atau pesisir (Inggris: beach) adalah sebuah bentuk geografis yang terdiri dari pasir, dan terdapat di daerah pesisir laut. Daerah pantai menjadi batas antara daratan dan perairan laut. Panjang garis pantai ini diukur mengeliling seluruh pantai yang merupakan daerah teritorial suatu negara.
Garis pantai adalah batas pertemuan antara bagian laut dan daratan pada saat terjadi air laut pasang tertinggi. Garis laut dapat berubah karena adanya abrasi, yaitu pengikisan pantai oleh hantaman gelombang laut yang menyebabkan berkurangnya areal daratan.

Ada beberapa langkah penting yang bisa dilakukan dalam mengamankan garis pantai seperti pemecah gelombang dan pengembangan vegetasi di pantai.

Untuk mengatasi abrasi/penggerusan garis pantai dari gelombang/ombak dapat digunakan pemecah gelombang yang berfungsi untuk memantulkan kembali energi gelombang. Berbagai cara yang ditempuh untuk memecahkan gelombang di antaranya dengan menggunakan tumpukan tetrapod yang terbuat dari beton pada jarak tertentu dari garis pantai.

Hutan bakau dapat membantu mengatasi gelombang serta sekaligus bermanfaat untuk kehidupan binatang serta tempat berkembang biak ikan-ikan tertentu. Hutan bakau disebagian besar pantai Utara sudah hilang karena ulah manusia, yang pada gilirannya akan menggerus pantai.

Terumbu karang juga merupakan pemecah gelombang alami, sehingga sangat perlu untuk dilestarikan dan dikembangkan dalam mempertahankan garis pantai.",3,02/12/2020 20:39,2,Google Maps
Pantai Alue Naga,"Masya Allah bisa liat sunset langsung tnpa terhalang jamboe,dll",5,18/11/2020 18:09,0,Google Maps
Pantai Alue Naga,"Pantai laut yang sangat tepat untuk menyaksikan Sunset di sore hari, pantai yang luas dan bersih, inilah Alue Naga.",4,11/11/2020 16:41,2,Google Maps
Pantai Alue Naga,Pantai terdekat untuk yang tinggal di daerah Darussalam,4,03/11/2020 23:33,0,Google Maps
Pantai Alue Naga,Best place,5,24/10/2020 18:58,0,Google Maps
Pantai Alue Naga,"Sangat bagus, pemandangan nya juga sangat indah...  Tingkat kan...",5,18/10/2020 18:16,0,Google Maps
Pantai Alue Naga,Need more Clean up and need to be supported by related parties,4,11/10/2020 16:10,0,Google Maps
Pantai Alue Naga,"Emng mantap pantai ini, tpi tdk melayani makanan jadi klo mau makan harus bawa sendiri",5,11/10/2020 10:36,0,Google Maps
Pantai Alue Naga,"Sekarang tempat ini semakin ramai dikunjungi, ditengah wabah yang melanda dunia saat ini, tempat ini menjadi alternatif untuk distancing sosial.",4,13/09/2020 18:40,0,Google Maps
Pantai Alue Naga,"Ilakee peng 5k sige tamong tp hana kertah bon nominal dan ketentuan, han tamong lah",1,06/09/2020 17:01,0,Google Maps
Pantai Alue Naga,Kalau ada bintang 10 pun aku jabanin,5,27/08/2020 20:54,1,Google Maps
Pantai Alue Naga,Tempat paling tepat untuk menikmati sunset,5,18/08/2020 20:05,1,Google Maps
Pantai Alue Naga,"Akses jalan ke pantai rusak, pantainya juga kotor tapi ada retribusi masuk... Terus uang retribusi buat apa..??",3,16/08/2020 08:34,0,Google Maps
Pantai Alue Naga,Datang pagi bisa lihat tarik pukat..,5,04/08/2020 21:23,0,Google Maps
Pantai Alue Naga,"Kurang kamar mandi,tpi udh bagus pemandangan nya",3,26/07/2020 09:47,0,Google Maps
Pantai Alue Naga,dekat dan mudah waktu kita pergi,3,19/07/2020 23:40,0,Google Maps
Pantai Alue Naga,awesome,5,02/07/2020 16:51,0,Google Maps
Pantai Alue Naga,Nice,4,24/06/2020 14:55,0,Google Maps
Pantai Alue Naga,Tempat yg cantik dan nyaman untuk santai bersama keluarga,5,22/06/2020 11:46,0,Google Maps
Pantai Alue Naga,nyaman,5,13/06/2020 08:11,0,Google Maps
Pantai Alue Naga,"Kalo di kelola dgn baik,dan bersih pst ok",4,31/05/2020 18:24,0,Google Maps
Pantai Alue Naga,Pagi hari asyik buat berendam,4,15/04/2020 20:57,1,Google Maps
Pantai Alue Naga,Refresh,5,16/03/2020 15:25,0,Google Maps
Pantai Alue Naga,Indah bos,5,12/03/2020 01:28,0,Google Maps
Taman Putroe Phang,"Suasana nya bagus, dan indah. Enak buat santai atau olah raga sore.",4,03/06/2026 10:09,0,Google Maps
Taman Putroe Phang,Pahang Aceh and Johor related story,5,31/05/2026 10:39,0,Google Maps
Taman Putroe Phang,Tamannya bagus tapi kurang terawat dan jarang pengunjung,4,21/05/2026 12:14,0,Google Maps
Taman Putroe Phang,Pada bagian situs becek banjir,3,09/03/2026 08:39,0,Google Maps
Taman Putroe Phang,Sangat bagus,5,23/01/2026 18:43,0,Google Maps
Taman Putroe Phang,Sipp bagus pol,5,09/01/2026 18:16,0,Google Maps
Taman Putroe Phang,"Bermain, bersantai, juga sebagai tempat untuk inspirasi. Apalagi untuk penulis sangat tenang untuk menulis",5,21/12/2025 22:16,0,Google Maps
Taman Putroe Phang,tempat yang paling sering di kunjungi pada masanya ??????,4,11/11/2025 18:34,0,Google Maps
Taman Putroe Phang,Great,5,29/09/2025 18:40,0,Google Maps
Taman Putroe Phang,"Kesini pada 16 Agustus 2025.
Ternyata guidenya hanya pada hari Senin - Jumat. Karena keebetulan saya kesini pada hari Sabtu, tidak ada guide. Tapi ada security yang menemani berkeliling dan membukakan pagar

Tidak dipungut biaya. Bahkan securitynya juga tidak minta uang. Saya non muslim, berkeliling sendirian disini, sangat aman dan nyaman",5,31/08/2025 18:48,0,Google Maps
Taman Putroe Phang,"Suasana nya nyaman sekali, asik untuk tempat bermain bareng keluarga.

Taman Sari Gunongan (Aksara Jawoë : ???? ???? ??????) atau ""Taman Putroe Phang"" adalah taman Kerajaan Aceh Darussalam yang didirikan oleh Sultan Iskandar Muda (1607-1636) untuk permaisurinya Putroe Phang yang berasal dari Kerajaan Pahang. Nama asli taman ini adalah Taman Ghairah sebagaimana disebutkan di dalam kitab Bustanus Salatin. Taman ini dibangun karena sultan sangat mencintai Putri Pahang dan agar sang permaisuri tidak kesepian bila di tinggal sultan menjalankan pemerintahan. Pembangunan taman dikisahkan merupakan permintaan dari Putroe Phang, putri raja yang dibawa ke Aceh oleh Sultan Iskandar Muda setelah kerajaan Pahang ditaklukan.",5,05/08/2025 10:13,0,Google Maps
Taman Putroe Phang,??????? ??? ??,3,15/07/2025 22:24,0,Google Maps
Taman Putroe Phang,"Awalnya aku pikir taman ini tidak terbuka untuk umum, krn kalau dilewati dr jl tengku umar pagarnya tinggi. Ternyata masuknya dari samping. Permainan anaknya banyak pilihan, dan bersih. Disini bisa gelar tikar dan bawa makanan sendiri dari rumah. Karna tidak ada pedagang yg berjualan di taman. Hanya saja ada mobil pick up di depan pintu masuk yg jual cemilan. Jika bawa anak2 sebaiknya dipakein minyak telon atau autan dulu, krn banyak nyamuk. Oh yaa beberapa orang juga memancing di sungai taman putroe phang.",5,26/06/2025 19:00,0,Google Maps
Taman Putroe Phang,"Sebuah taman yang terletak di pusat Kota Banda Aceh. Letaknya di sekitar kompleks Kodam Iskandar Muda. Tidak jauh dari taman, ada situs makam Sultan Iskandar Muda dan Museum Aceh. Di dalam taman, terdapat situs Pintoe Khop. Tak jauh dari taman Putroe Phang, terdapat situs Gunongan. Kesemuanya merupakan peninggalan Kesultanan Aceh.",4,17/06/2025 11:21,0,Google Maps
Taman Putroe Phang,Sejarah putri raja melepaskan kerinduan kampung halaman,5,12/05/2025 08:03,0,Google Maps
Taman Putroe Phang,Terlalu gersang,4,04/01/2025 14:16,0,Google Maps
Taman Putroe Phang,It's a nice place to visit,4,12/10/2024 19:51,0,Google Maps
Taman Putroe Phang,Ibu- ibu yang bersih di taman poutro phang mohon di pecat saja. Masa saya tanya baik baik sama teman saya malah ngomong kotor,1,08/10/2024 14:23,3,Google Maps
Taman Putroe Phang,"Taman yang asri, ada jembatan, monumen dan danau",5,28/07/2024 05:34,0,Google Maps
Taman Putroe Phang,"Maps nya salah, kita malah dikibulin mbah google maps, arahnya kejalan buntu depan rumah orang.",2,05/07/2024 10:50,0,Google Maps
Taman Putroe Phang,Sepi..,4,12/06/2024 17:26,0,Google Maps
Taman Putroe Phang,"Terawat cuma sepi saja,mohon d jaga kebersihan,penerangan d malam hariseandainya Dinas terkait sering²buat event² tentang Budaya,seseka",5,28/05/2024 17:56,0,Google Maps
Taman Putroe Phang,"Sejuk, tenang, best pokoknya",5,21/05/2024 00:04,0,Google Maps
Taman Putroe Phang,"tempat luas hijau dan nyaman,ada sungai krueng daroy yang mengalir dan banyak pemancing, fasilitas mungkin perlu diperbaiki lagi,cocok untuk piknik dan santai disini",5,03/04/2024 14:23,1,Google Maps
Taman Putroe Phang,Taman kota yang indah dan sejuk??,4,07/03/2024 09:42,0,Google Maps
Taman Putroe Phang,Historicak site,4,12/02/2024 11:46,0,Google Maps
Taman Putroe Phang,Asri tamannya,5,14/12/2023 10:53,0,Google Maps
Taman Putroe Phang,Enak tempatnya nyaman...tapi sayang banyak pengunjung yg hobi buang sampah sembarangan padahal kotak sampah banyak....,5,11/12/2023 12:40,0,Google Maps
Taman Putroe Phang,Dibuat putar putar gak jelas,1,12/11/2023 14:15,0,Google Maps
Taman Putroe Phang,Penting nya pengetahuan sejarah bagi generasi muda agar kebesaran Bangsa Acèh tidak teelupakan (hilang),5,23/09/2023 11:54,0,Google Maps
Taman Putroe Phang,"Masuknya gratis, ada cukup parkirannya. Sayang kurang bersih, toiletnya, musholla. Padahal tamannya legendaris cukup bagus. Saat saya datang sore hari jam 4, mau sholat ashar, gak terlalu ramai pengunjung, dan legendaris. Petugasnya hanya ada di bagian pintu masuk",3,29/08/2023 20:55,0,Google Maps
Taman Putroe Phang,"Good
Nice",5,05/08/2023 21:25,0,Google Maps
Taman Putroe Phang,"Tempat santai gratis pulak, diaceh best sih tempat wisata tapi jagalah kebersihan hai orang² udh murah malah gratis lagi tapi sampah dimana²",4,11/07/2023 15:38,1,Google Maps
Taman Putroe Phang,Sangat cocok untuk liburan dan refreshing pada sore hari di sini,5,27/06/2023 18:33,0,Google Maps
Taman Putroe Phang,Sejarah yg sangat menyayat hati ..,5,03/06/2023 10:37,0,Google Maps
Taman Putroe Phang,iskandar muda dan kerabat pahang,4,20/03/2023 19:13,2,Google Maps
Taman Putroe Phang,"Sampah masyarakat masih byk. Pdhl tong sampah tersedia, manusia berkunjung kurang kesadaran buang masih sembarangan",4,12/03/2023 13:18,0,Google Maps
Taman Putroe Phang,It was nice trip to visit Putro Phang Park,5,07/03/2023 22:10,3,Google Maps
Taman Putroe Phang,"""we leave something of ourselved behind when we leave a place,..."" whenever i go to this place it'll remind me of this quotes. whoever you are, no more littering. just hold onto your trash until you reach a trash can. don't make the world uglier???",5,27/02/2023 19:13,0,Google Maps
Taman Putroe Phang,Bgs,4,14/02/2023 11:16,0,Google Maps
Taman Putroe Phang,"Tempat yang penuh sejarah, namun alangkah baiknya lebih diperhatikan perawatannya. Papan informasi hampir semua sudah berkarat. Jika dikelola dengan baik pasti akan banyak warga yg memilih untuk berkunjung ke sini saat waktu luang.",4,19/01/2023 09:48,1,Google Maps
Taman Putroe Phang,"Tempat bersejarah, tempat identik dengam kesultanan aceh dan warga aceh..
Tempat untuk mengenang sejarah masa lampau.
Biar anak cucu kita dapat tau.. kalo belum kiamat tapi ya..
Kalo dah kiamat dah hancur lah..
Sering saya lewat daerah sini. Apalagi waktu zaman dulu... bolak balik keliling. Disini malam siang dan pagi...
Taman nya luas dan bersih. Dirawat dengan baik..
Sultan aceh",5,18/01/2023 14:04,0,Google Maps
Taman Putroe Phang,Terawat dgn baik,5,08/01/2023 17:32,0,Google Maps
Taman Putroe Phang,Banyak acara disni.,5,09/12/2022 22:16,0,Google Maps
Taman Sari Gunongan,Mengunjungi salah satu tempat sejarah yang ada di Banda Aceh. Pelayanan oke dan informatif. Knowledge sejarah disini sangat menguasai.,5,05/01/2026 12:16,0,Google Maps
Taman Sari Gunongan,Masyaallah tabarakallah,5,05/12/2025 20:23,0,Google Maps
Taman Sari Gunongan,Akan dibahas untuk menjadi Struktur Cagar Budaya peringkat Nasional....??,5,21/08/2025 15:58,0,Google Maps
Taman Sari Gunongan,"Tempat sejarah yang cocok untuk bawa keluarga untuk jalan-jalan sore, tempat nya bersih dan nyaman.

Taman Sari Gunongan (Aksara Jawoë : ???? ???? ??????) atau ""Taman Putroe Phang"" adalah taman Kerajaan Aceh Darussalam yang didirikan oleh Sultan Iskandar Muda (1607-1636) untuk permaisurinya Putroe Phang yang berasal dari Kerajaan Pahang. Nama asli taman ini adalah Taman Ghairah sebagaimana disebutkan di dalam kitab Bustanus Salatin. Taman ini dibangun karena sultan sangat mencintai Putri Pahang dan agar sang permaisuri tidak kesepian bila di tinggal sultan menjalankan pemerintahan. Pembangunan taman dikisahkan merupakan permintaan dari Putroe Phang, putri raja yang dibawa ke Aceh oleh Sultan Iskandar Muda setelah kerajaan Pahang ditaklukan.",5,05/08/2025 10:22,0,Google Maps
Taman Sari Gunongan,Tersedia beberapa tempat dikota Banda Aceh,5,29/06/2025 09:13,0,Google Maps
Taman Sari Gunongan,Sejarah Aceh Yang Masih Utuh Terjaga,5,13/05/2025 09:26,0,Google Maps
Taman Sari Gunongan,"Gunongan, Pintu khob, ialah dua bangunan bersejarah yang berada dalam taman kerajaan Bustanusalatin yang dibuat khusus sebagai lambang cinta Sultan Iskandar Muda untuk istrinya Putri Tengku Kamaliah yang rindu akan kampung halamannya yang bergunung dan berbukit.

Putri Tengku Kamaliah yang dikenal dengan sebutan Putroe Phang (Putri Pahang), anak dari Sultan Kerajaan Pahang Sultan Ahmad al?Mu'azzam yang berasal dari tanah Melayu, Pahang. Sultan Iskandar Muda menikah dengan Putri Tengku Kamaliah setelah istrinya yang pertama Putri Sendi Ratna Istana meninggal dunia.",5,12/05/2025 21:47,1,Google Maps
Taman Sari Gunongan,Berhenti sejenak.,4,01/05/2025 09:02,0,Google Maps
Taman Sari Gunongan,"??????????????
??????????????????????",3,03/01/2025 12:53,0,Google Maps
Taman Sari Gunongan,"Tempat bersejarah dari Pemerintahan Sultan Iskandar Muda, dan kini dijadikan sebagai Cagar Budaya Kota Banda Aceh.
Sayang saat saya datang, baik bangunan maupun perpustakaan masih direhab.",4,11/07/2024 08:24,0,Google Maps
Taman Sari Gunongan,"""Kalau India punya Taj Mahal, Aceh punya Gunongan""

Pernah dengar kalimat serupa? Kalimat itu yang mendorong saya untuk mengunjungi Gunongan. Konon Gunongan ini menjadi bukti cinta Sultan Iskandar Muda untuk permaisurinya, Putri Phang (dikenal dalam bahasa Aceh ""Putroe Phang"") yang berasal dari Pahang, Malaysia. Jadi ceritanya Putri Phang kerap merasakan kesepian lantaran sang suami sibuk mengurus pemerintahan. Oleh sebabnya, Sultan Iskandar Muda membangun ""gunung kecil"" sebagai miniatur yang menyerupai perbukitan di sekeliling Istana Putroe Phang di Pahang.

Dulu saya melihat informasi ini hanya pada majalah yang disediakan maskapai pesawat ketika akan pindah ke Aceh. Saya pikir situs bersejarah ini tidak terbuka aksesnya untuk umum karena setiap kali melewati tempat ini, selalu kelihatan sepi.

Jika ada yang berpikir, ""Bagaimana mau berkunjung sementara Gunongan-nya selalu dalam kondisi terkunci?"", saya sarankan untuk tidak cepat menyerah. Biasanya satpam akan stand by di sebuah bangunan sebelah tempat parkir, yang kalau kita minta izin untuk masuk ke dalam Gunongan, kuncinya akan dibukakan oleh satpam.

""Hati-hati ya"", ucap Pak Satpam ketika saya dan adik akan memasuki Gunongan. Saya pikir, apakah situs bersejarah ini angker dan mistis? Ternyata bukan itu, alih-alih sesuatu yang bersifat mistis, peringatan Pak Satpam lebih ditujukan pada tanjakan tiap tangga pada Gunongan yang sangat tinggi dan berjarak satu sama lain. Oleh karena itu, saya sarankan ketika berkunjung kemari gunakan pakaian yang nyaman seolah-olah akan melakukan pendakian.

Pintu masuk berupa lorong kecil yang sangat sempit dengan tinggi terbatas, jadi untuk yang memiliki perawakan tinggi, mungkin harus menahan pegal sedikit. Tapi tidak lama kok, karena setelahnya benar-benar pendakian tangga menuju ruang yang lebih terbuka pada lantai 2 dan 3. Seru sekali, terutama buat saya yang tidak punya pengalaman mendaki gunung sebelumnya. Tidak banyak hal yang bisa kita gali dari bangunan ini karena memang lokasi ini hanya diperuntukkan sebagai pelipur lara Putroe Phang. Tapi untuk udara Aceh yang akhir-akhir ini panas sekali, saya suka sensasi berada di lantai 3. Angin berhembus kencang, melihat pemandangan sekitar.

Sayangnya, untuk saat ini, hanya itulah yang bisa kita nikmati dari situs bersejarah ini. Sebenarnya masih ada satu bangunan yang tepat berdekatan dengan Gunongan, tapi saat ini masih dalam tahap renovasi/perbaikan, sehingga tidak bisa dikunjungi.

Untuk biaya masuk gratis, saya rasa tidak ada salahnya mencoba berkunjung kesini. Ada nilai sejarah, arsitektur dan seni, tapi kalau saya mungkin lebih kepada nilai ketenangan wkwkwk. Terlebih di sekitar kompleks Gunongan terdapat banyak bunga kertas yang pada saat itu sedang cantik-cantiknya. Benar-benar cocok untuk menyegarkan pikiran dari penatnya rutinitas.",4,04/07/2024 08:08,0,Google Maps
Taman Sari Gunongan,"This is landmark Banda Aceh since 15 century, this park build by Sultan Iskandar Muda.",5,20/05/2024 00:58,0,Google Maps
Taman Sari Gunongan,"Tempat ini dulu digunakan sebagai pemandian permaisuri kerajaan, dan sekarang dijadikan cagar budaya. Masuk ke tempat ini gratis dan ada penjaganya. Taman-tamannya bersih dan tertata rapi. Saya datang sore hari, lumayan enak untuk jalan-jalan. Sayangnya pintu masuk bangunannya dikunci jadi tidak bisa masuk ke dalam.",4,17/04/2024 15:28,4,Google Maps
Taman Sari Gunongan,"Nyaman, aman, tempat bermain",5,21/02/2024 16:16,0,Google Maps
Taman Sari Gunongan,Ok,5,31/10/2023 11:25,0,Google Maps
Taman Sari Gunongan,Ademm tempatnya karna banyak pohon beringin yang uda pada besar2 trus ada banyak permainan yang cocok terutama untuk anak2,5,18/07/2023 22:41,4,Google Maps
Taman Sari Gunongan,Buat santai dan tempat bermain anak,5,21/02/2023 23:11,0,Google Maps
Taman Sari Gunongan,Tersedia Playground untuk anak-anak,5,09/08/2022 08:09,0,Google Maps
Taman Sari Gunongan,tempat melepas penat bersama keluarga,5,12/06/2022 17:32,2,Google Maps
Taman Sari Gunongan,Situs sejarah,5,23/05/2022 14:07,2,Google Maps
Taman Sari Gunongan,Taman para Raja (Bustanus Salatin) Aceh Darussalam,5,20/04/2022 10:57,1,Google Maps
